"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]"
"6971","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","9 Month Renewable Healthy Heart Of Texas Fixed Rate AutoPay E-Plan","0.1300","0.1030","0.1000","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","9","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-9-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"6973","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan ","0.1210","0.0940","0.0910","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","12","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"6975","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Healthy Heart Of Texas AutoPay E-Plan ","0.1270","0.1000","0.0970","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","12","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"6976","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan ","0.1260","0.0990","0.0960","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","36","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"4440","SHARYLAND UTILITIES LP - MCALLEN","JUST ENERGY","Power Flex","0.1390","0.1340","0.1310","
","False","False","0","Variable","11","1","0.00","http://www.justenergy.com","First billing cycle rate is 12.9","http://bit.ly/1dLfe7m","True","First billing cycle rate is 9.9¢  ","http://bit.ly/2wu9NUk","http://www.justenergy.com/p/ptc","","(866) 587-8674","FALSE","FALSE"
"1991","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan","0.1270","0.1000","0.0970","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","24","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-24-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"1997","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan","0.1230","0.0960","0.0930","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","18","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-18-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2003","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Healthy Heart Of Texas AutoPay E-Plan","0.1330","0.1060","0.1030","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","24","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-24-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2009","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Healthy Heart Of Texas AutoPay E-Plan ","0.1300","0.1030","0.1000","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","18","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-18-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"965","SHARYLAND UTILITIES LP - MCALLEN","YEP","3 Month Fixed Rate AutoPay E-Plan","0.1220","0.0950","0.0920","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","3","175.00","http://www.yeptexas.com","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-3-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"613","SHARYLAND UTILITIES LP - MCALLEN","JUST ENERGY","RateShield 60","0.1210","0.1160","0.1130","
A $4.95 Base Charge will be charged per ESIID","False","False","1","Fixed","11","60","$75.00 per year ","http://www.justenergy.com","Available for new customers only. This program includes additional fees. Please refer to the facts label for additional details. Call our New Customer Hotline 1-877-587-8674.","http://bit.ly/1dLfe7m","False","","http://bit.ly/2hJijeW","http://www.justenergy.com/p/ptc","","(866) 587-8674","FALSE","TRUE"
"973","SHARYLAND UTILITIES LP - MCALLEN","YEP","6 Month Fixed Rate Autopay E-Plan","0.1220","0.0950","0.0920","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","6","175.00","http://www.yeptexas.com","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-6-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"979","SHARYLAND UTILITIES LP - MCALLEN","YEP","9 Month Fixed Rate Autopay E-Plan","0.1230","0.0960","0.0930","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","9","175.00","http://www.yeptexas.com/","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-9-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"1862","SHARYLAND UTILITIES LP - MCALLEN","YEP","3 Month Green Earth 100% Renewable Autopay E-plan with Fixed Term","0.1310","0.1040","0.1010","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","3","175.00"," http://www.yeptexas.com/","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-3-green.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"1868","SHARYLAND UTILITIES LP - MCALLEN","YEP","6 Month Green Earth 100% Renewable Autopay E-plan with Fixed Term","0.1310","0.1040","0.1010","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","6","175.00","http://www.yeptexas.com/","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-6-green.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"16258","SHARYLAND UTILITIES LP - MCALLEN","VERDE ENERGY USA TEXAS LLC","Go Green 12","0.1110","0.0990","0.0940","","False","False","1","Fixed","100","12","150.00","https://www.verdeenergytx.com/","","http://www.verdeenergytx.com/downloads/TOS/RT170612.pdf","False","","http://www.verdeenergytx.com/downloads/EFL/TXSHA42020170701.pdf","https://www.verdeenergytx.com/enrollment/Step1/?marketingcode=9400","","(800) 270-2294","TRUE","FALSE"
"16119","SHARYLAND UTILITIES LP - MCALLEN","Hello Energy","Free Nights","0.1150","0.1150","0.1150","","True","True","0","Variable","13","0","0.00","https://helloenergy.com/","Take a load off at the end of the day. Rest easy, knowing that your light bill is sleeping while you do. During the day, we deduct the electricity you use from your balance as you use it, but overnight we won’t charge you a thing. Do the dishes, take a shower, run the laundry and crank up the AC between 8pm and 6am.","http://bit.ly/2phvypx","False","","http://bit.ly/2peT4mS","https://www.helloenergy.com/Sign-Up?&lsid=7440","http://bit.ly/2peVfab","(844) 856-9383","FALSE","FALSE"
"16105","SHARYLAND UTILITIES LP - MCALLEN","Hello Energy","Free Weekends","0.1120","0.1120","0.1120","","True","True","0","Variable","13","0","0.00","https://helloenergy.com/","Who wants to work on the weekends? Relax and enjoy your time off with friends and family, knowing that your light bill is taking a break, too. During the week, we deduct the electricity you use from your balance as you use it, but on Saturdays and Sundays we won’t charge you a thing. Zip. Zero. Nada. That’s 48 hours of free electricity between midnight on Friday to midnight on Sunday.","http://bit.ly/2phvypx","False","","http://bit.ly/2peZUsr","https://www.helloenergy.com/Sign-Up?&lsid=7440","http://bit.ly/2peVfab","(844) 856-9383","FALSE","FALSE"
"15995","SHARYLAND UTILITIES LP - MCALLEN","JUST ENERGY","Texas Essentials 36","0.1290","0.1090","0.1090","A $9.95 base charge will apply if the usage is less than 1000 kWh ","False","False","1","Fixed","11","36","$175.00 per ESIID","http://www.justenergy.com","Available for new customers only. This program includes additional fees. Please refer to the facts label for additional details. Call our New Customer Hotline 1-877-587-8674","http://bit.ly/1dLfe7m","False","","http://bit.ly/2vjFEZC","http://www.justenergy.com/p/ptc","","(866) 587-8674","FALSE","TRUE"
"16048","SHARYLAND UTILITIES LP - MCALLEN","DIRECT ENERGY","Connect to Comfort 24","0.1150","0.1040","0.0980","","False","False","1","Fixed","14","24","$135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/cc24?utm_source=BD&utm_medium=PTC","With Connect to Comfort, you'll receive a subscription to Hive Heating and Cooling with the Hive Active Thermostat™. Get clever heating and cooling control any time, anywhere. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_20170523.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDSRXXX0505_ENG_20170801.PDF","https://www.directenergy.com/texas/electricity-plans/connect-comfort-24/msid/62/pid/cc24?utm_source=BD&utm_medium=PTC","","(877) 697-7560","TRUE","FALSE"
"15962","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","Month to Month Spirit Of Texas AutoPay E-Plan","0.0950","0.0850","0.0810","","False","False","0","Variable",,"1","0.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","http://www.southwestpl.com/Docs/swpl-efl-flex-pr-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","FALSE"
"15964","SHARYLAND UTILITIES LP - MCALLEN","YEP","Month to Month Autopay E-Plan","0.0960","0.0860","0.0820","","False","False","0","Variable","12","1","0.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-flex-pr-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"13963","SHARYLAND UTILITIES LP - MCALLEN","JUST ENERGY","Texas Essentials 12 ","0.1290","0.1090","0.1090","A $9.95 base charge will apply if the usage is less than 1000 kWh ","False","False","1","Fixed","11","12","$175.00 per ESIID","http://www.justenergy.com","Available for new customers only. This program includes additional fees. Please refer to the facts label for additional details. Call our New Customer Hotline 1-877-587-8674.","http://bit.ly/1dLfe7m","False","","http://bit.ly/2vFgdSY","http://www.justenergy.com/p/ptc","","(866) 587-8674","FALSE","TRUE"
"13024","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","36 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1160","0.1060","0.1020","","False","False","1","Fixed","12","36","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13016","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","24 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1160","0.1060","0.1020","","False","False","1","Fixed","12","24","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-24-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13007","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","18 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1060","0.0960","0.0920","","False","False","1","Fixed","12","18","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-18-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13001","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","9 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1050","0.0950","0.0910","","False","False","1","Fixed","12","9","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-9-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"12994","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","6 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1070","0.0970","0.0930","","False","False","1","Fixed","12","6","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-6-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","FALSE"
"12987","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","3 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1070","0.0970","0.0930","","False","False","1","Fixed","12","3","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-3-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","FALSE"
"12980","SHARYLAND UTILITIES LP - MCALLEN","YEP","36 Month Fixed Rate Autopay E-Plan","0.1170","0.1070","0.1030","","False","False","1","Fixed","12","36","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-36-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12972","SHARYLAND UTILITIES LP - MCALLEN","YEP","24 Month Fixed Rate Autopay E-Plan","0.1170","0.1070","0.1030","","False","False","1","Fixed","12","24","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-24-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12957","SHARYLAND UTILITIES LP - MCALLEN","YEP","9 Month Fixed Rate Autopay E-Plan","0.1060","0.0960","0.0920","","False","False","1","Fixed","12","9","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-9-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12949","SHARYLAND UTILITIES LP - MCALLEN","YEP","6 Month Fixed Rate Autopay E-Plan","0.1080","0.0980","0.0940","","False","False","1","Fixed","12","6","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-6-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"12964","SHARYLAND UTILITIES LP - MCALLEN","YEP","18 Month Fixed Rate Autopay E-Plan","0.1070","0.0970","0.0930","","False","False","1","Fixed","12","18","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-18-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12942","SHARYLAND UTILITIES LP - MCALLEN","YEP","3 Month Fixed Rate Autopay E-Plan","0.1080","0.0980","0.0940","","False","False","1","Fixed","12","3","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-3-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"12893","SHARYLAND UTILITIES LP - MCALLEN","SOUTHWEST POWER & LIGHT","12 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1070","0.0970","0.0930","","False","False","1","Fixed","12","12","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"12895","SHARYLAND UTILITIES LP - MCALLEN","YEP","12 Month Fixed Rate Autopay E-Plan","0.1080","0.0980","0.0940","","False","False","1","Fixed","12","12","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-12-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12696","SHARYLAND UTILITIES LP - MCALLEN","VETERAN ENERGY LLC","24 Mon NEST Rate","0.1290","0.1020","0.0990","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity.","False","False","1","Fixed","4","24","250.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/Sharyland-Mcal/24_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE"
"12697","SHARYLAND UTILITIES LP - MCALLEN","VETERAN ENERGY LLC","36 Mon NEST Rate","0.1290","0.1020","0.0990","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity.","False","False","1","Fixed","4","36","300.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/Sharyland-Mcal/36_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE"
"12581","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Green Price Protect 12","0.1180","0.0910","0.0870"," A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","100","12","175.00","","","https://www.sparkenergy.com/api/enrollment-product-document/20709/TOS/ptc-all/TNMP/Electric/75077","False","","https://www.sparkenergy.com/api/enrollment-product-document/20709/EFL/ptc-all/TNMP/Electric/75077","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75077&productid=20709&commodity=Electric&market=TNMP&utilityId=4&promoCode=ptc-all","","(877) 346-0861","TRUE","TRUE"
"12694","TEXAS-NEW MEXICO POWER COMPANY","VETERAN ENERGY LLC","24 Mon NEST Rate","0.1290","0.1010","0.0960","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity.","False","False","1","Fixed","4","24","250.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/TNMP/24_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE"
"12695","TEXAS-NEW MEXICO POWER COMPANY","VETERAN ENERGY LLC","36 Mon NEST Rate","0.1290","0.1010","0.0960","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity.","False","False","1","Fixed","4","36","300.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/TNMP/36_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE"
"12800","TEXAS-NEW MEXICO POWER COMPANY","IGS ENERGY","Web-Only Offer with Nest Thermostat","0.0970","0.0970","0.0970","","False","False","1","Fixed","0","24","199.00","http://www.igsenergy.com/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","Get our lowest prices of the season on a 24-month electric product with a Nest Learning Thermostat at absolutely no cost!  No minimum usage fees apply. A $199 thermostat reimbursement charge applies for early termination. ","https://enrollment.igsenergy.com/api/Web/TermsAndConditions/ETTNM24FIXED00ZZ00RPROMO1TRC199NESTTHERMOSTAT/R/75436","False","","https://enrollment.igsenergy.com/api/Web/FactsLabel/ETTNM24FIXED00ZZ00RPROMO1TRC199NESTTHERMOSTAT","https://enrollment.igsenergy.com/#/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","","","FALSE","FALSE"
"12884","TEXAS-NEW MEXICO POWER COMPANY","YEP","12 Month Fixed Rate Autopay E-Plan","0.0990","0.0870","0.0810","","False","False","1","Fixed","12","12","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-12-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12885","TEXAS-NEW MEXICO POWER COMPANY","SOUTHWEST POWER & LIGHT","12 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0980","0.0860","0.0800","","False","False","1","Fixed","12","12","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"12938","TEXAS-NEW MEXICO POWER COMPANY","YEP","3 Month Fixed Rate Autopay E-Plan","0.1010","0.0890","0.0830","","False","False","1","Fixed","12","3","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-3-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"12945","TEXAS-NEW MEXICO POWER COMPANY","YEP","6 Month Fixed Rate Autopay E-Plan","0.1030","0.0910","0.0850","","False","False","1","Fixed","12","6","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-6-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"12933","TEXAS-NEW MEXICO POWER COMPANY","Energy Rewards","24 Month Fixed","0.1060","0.1010","0.0990","
","False","False","1","Fixed","6","24","$20 per month remaining","https://comcastenergyrewards.com/S10000","","https://www.comcastenergyrewards.com/docs/default-source/terms-condidtions/er_tx_terms_conditions.pdf?sfvrsn=10","False","","https://comcastenergyrewards.com/view-efl?planRateId=174464&brand=EnergyRewards","https://www.comcastenergyrewards.com/energy-rewards-home","","(844) 737-3227","TRUE","FALSE"
"12934","TEXAS-NEW MEXICO POWER COMPANY","Energy Rewards","36 Month Fixed","0.1050","0.1000","0.0980","
","False","False","1","Fixed","6","36","$20 per month remaining","https://comcastenergyrewards.com/S10000","","https://www.comcastenergyrewards.com/docs/default-source/terms-condidtions/er_tx_terms_conditions.pdf?sfvrsn=10","False","","https://comcastenergyrewards.com/view-efl?planRateId=174466&brand=EnergyRewards","https://www.comcastenergyrewards.com/energy-rewards-home","","(844) 737-3227","TRUE","FALSE"
"12952","TEXAS-NEW MEXICO POWER COMPANY","YEP","9 Month Fixed Rate Autopay E-Plan","0.0960","0.0840","0.0780","","False","False","1","Fixed","12","9","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-9-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12960","TEXAS-NEW MEXICO POWER COMPANY","YEP","18 Month Fixed Rate Autopay E-Plan","0.1010","0.0890","0.0830","","False","False","1","Fixed","12","18","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-18-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12968","TEXAS-NEW MEXICO POWER COMPANY","YEP","24 Month Fixed Rate Autopay E-Plan","0.1000","0.0880","0.0820","","False","False","1","Fixed","12","24","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-24-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
